sku,category_id,"name",description,price,brand,spec_json,created_at,updated_at
SKU00142,13,"Amoladora de Titanio Bahco","Amoladora angular profesional Bahco. Su diseño ergonómico y su peso de 4.82 kg permiten un control preciso en trabajos de corte y desbaste. Construida con titanio de alta resistencia.",164.94,Bahco,"{""rosca"": ""UNF"", ""material"": ""Titanio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4816}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00143,8,"Llave de Carraca Facom","Llave combinada Facom, forjada en latón de alta resistencia. Cuenta con un acabado zincado que protege contra el óxido y garantiza una larga vida útil.",49.14,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Latón"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2409}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00144,16,"Guantes de Protección Einhell","Guantes de seguridad Einhell diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",74.98,Einhell,"{""rosca"": ""UNC"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2039}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00145,13,"Amoladora Profesional Bosch","Amoladora angular profesional Bosch. Su diseño ergonómico y su peso de 1.74 kg permiten un control preciso en trabajos de corte y desbaste. Construida con titanio de alta resistencia.",109.49,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1735}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00146,13,"Mini Amoladora de Aluminio Bahco","Mini amoladora Bahco, perfecta para trabajos de precisión. Fabricada en aluminio y con un acabado protector pavonado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",241.5,Bahco,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1276}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00147,1,"Tornillos UNC para Plástico Facom","Tornillo especializado Facom con rosca tipo unc. Hecho de plástico reforzado para una máxima durabilidad y con un acabado pavonado para una excelente protección contra la corrosión.",45.46,Facom,"{""rosca"": ""UNC"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2480}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00148,13,"Amoladora Compacta Hilti","Mini amoladora Hilti, perfecta para trabajos de precisión. Fabricada en plástico reforzado y con un acabado protector zincado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",99.22,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4938}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00149,8,"Llave de Titanio Stanley","Juego de llaves Stanley fabricado en titanio con tratamiento sin recubrimiento. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",86.45,Stanley,"{""rosca"": ""UNF"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 3219}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00150,1,"Tornillos Métricos para Plástico Einhell","Paquete de tornillos Einhell de alta resistencia. Fabricados en plástico reforzado con un recubrimiento pavonado, son ideales para fijaciones seguras en todo tipo de proyectos.",85.61,Einhell,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 487}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00151,13,"Amoladora de Latón Facom","Amoladora angular profesional Facom. Su diseño ergonómico y su peso de 0.25 kg permiten un control preciso en trabajos de corte y desbaste. Construida con latón de alta resistencia.",50.49,Facom,"{""rosca"": ""Métrica"", ""material"": ""Latón"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 247}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00152,12,"Taladro Inalámbrico de Titanio Bosch","Taladro inalámbrico Bosch de alto rendimiento. Su construcción en titanio y su peso de 1.95 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",157.81,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1949}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00153,16,"Guantes de Trabajo de Latón Stanley","Guantes de trabajo multiusos Stanley. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",213.48,Stanley,"{""rosca"": ""Métrica"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4656}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00154,16,"Guantes Multiusos Facom","Guantes de trabajo multiusos Facom. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",39.85,Facom,"{""rosca"": ""UNF"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 874}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00155,12,"Taladro Compacto de Aluminio Bahco","Taladro compacto de la marca Bahco. Diseñado con una robusta carcasa de aluminio y un acabado zincado para máxima durabilidad. Ideal para perforaciones precisas.",138.38,Bahco,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 332}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00156,1,"Tornillos UNC de Aluminio DeWalt","Tornillo especializado DeWalt con rosca tipo unc. Hecho de aluminio para una máxima durabilidad y con un acabado zincado para una excelente protección contra la corrosión.",46.92,DeWalt,"{""rosca"": ""UNC"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4124}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00157,12,"Taladro Percutor de Latón Einhell","Potente taladro percutor de la marca Einhell. Diseñado con una robusta carcasa de latón y un acabado sin recubrimiento para máxima durabilidad. Ideal para perforaciones precisas.",235.89,Einhell,"{""rosca"": ""UNC"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 3109}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00158,27,"Esmalte para Metales Hilti","Esmalte sintético Hilti de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",66.19,Hilti,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 1072}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00159,21,"Adhesivo para Plásticos Makita","Adhesivo de montaje Makita con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",54.23,Makita,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 1964}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00160,26,"Pintura Acrílica Hilti","Pintura acrílica Hilti de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",213.01,Hilti,"{""rosca"": ""Trapezoidal"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3141}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00161,13,"Amoladora Profesional Stanley","Amoladora angular profesional Stanley. Su diseño ergonómico y su peso de 3.27 kg permiten un control preciso en trabajos de corte y desbaste. Construida con titanio de alta resistencia.",152.47,Stanley,"{""rosca"": ""Métrica"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3274}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00162,13,"Mini Amoladora de Acero Makita","Mini amoladora Makita, perfecta para trabajos de precisión. Fabricada en acero y con un acabado protector galvanizado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",178.5,Makita,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 4632}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00163,12,"Taladro Inalámbrico Hilti Pro","Taladro inalámbrico Hilti de alto rendimiento. Su construcción en latón y su peso de 3.93 kg garantizan durabilidad y un manejo cómodo en lugares de difícil acceso.",130.49,Hilti,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3933}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00164,12,"Taladro Compacto Hilti","Taladro compacto de la marca Hilti. Diseñado con una robusta carcasa de plástico reforzado y un acabado galvanizado para máxima durabilidad. Ideal para perforaciones precisas.",4.67,Hilti,"{""rosca"": ""UNF"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 938}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00165,16,"Guantes de Protección Einhell","Guantes de seguridad Einhell diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",115.3,Einhell,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3102}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00166,16,"Guantes de Trabajo de Latón Stanley","Guantes de trabajo multiusos Stanley. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",146.96,Stanley,"{""rosca"": ""UNF"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3466}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00167,1,"Pack de Tornillos UNF de Acero Facom","Paquete de tornillos Facom de alta resistencia. Fabricados en acero con un recubrimiento pavonado, son ideales para fijaciones seguras en todo tipo de proyectos.",243.2,Facom,"{""rosca"": ""UNF"", ""material"": ""Acero"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 1306}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00168,13,"Amoladora Compacta Bahco","Mini amoladora Bahco, perfecta para trabajos de precisión. Fabricada en plástico reforzado y con un acabado protector pavonado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",228.1,Bahco,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 536}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00169,16,"Guantes de Seguridad de Titanio Stanley","Guantes de seguridad Stanley diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",13.16,Stanley,"{""rosca"": ""UNC"", ""material"": ""Titanio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3566}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00170,1,"Tornillos Trapezoidales de Titanio Bosch","Tornillo especializado Bosch con rosca tipo trapezoidal. Hecho de titanio para una máxima durabilidad y con un acabado zincado para una excelente protección contra la corrosión.",162.52,Bosch,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2504}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00171,26,"Pintura para Plástico Hilti","Pintura acrílica Hilti de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",175.57,Hilti,"{""rosca"": ""UNF"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3761}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00172,16,"Guantes de Trabajo de Aluminio Bosch","Guantes de trabajo multiusos Bosch. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",27.17,Bosch,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4309}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00173,1,"Tornillos Métricos de Acero Bosch","Paquete de tornillos Bosch de alta resistencia. Fabricados en acero con un recubrimiento zincado, son ideales para fijaciones seguras en todo tipo de proyectos.",48.33,Bosch,"{""rosca"": ""Métrica"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4176}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00174,16,"Guantes de Protección Bosch","Guantes de seguridad Bosch diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",141.05,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3325}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00175,16,"Guantes Multiusos Stanley","Guantes de trabajo multiusos Stanley. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",99.32,Stanley,"{""rosca"": ""UNC"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2136}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00176,16,"Guantes de Seguridad Bosch","Guantes de seguridad Bosch diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",59.68,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 4418}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00177,16,"Guantes de Trabajo Bahco","Guantes de trabajo multiusos Bahco. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",81.75,Bahco,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3162}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00178,1,"Tornillos UNC de Aluminio Stanley","Tornillo especializado Stanley con rosca tipo unc. Hecho de aluminio para una máxima durabilidad y con un acabado zincado para una excelente protección contra la corrosión.",33.33,Stanley,"{""rosca"": ""UNC"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 3575}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00179,21,"Adhesivo Universal Facom","Pegamento universal Facom de secado rápido y transparente. Proporciona una unión fuerte y duradera en segundos, indispensable en cualquier caja de herramientas.",206.31,Facom,"{""rosca"": ""Whitworth"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3501}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00180,8,"Llave Combinada de Acero Bahco","Llave combinada Bahco, forjada en acero de alta resistencia. Cuenta con un acabado zincado que protege contra el óxido y garantiza una larga vida útil.",7.37,Bahco,"{""rosca"": ""Trapezoidal"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2725}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00181,1,"Pack de Tornillos UNF de Titanio Makita","Paquete de tornillos Makita de alta resistencia. Fabricados en titanio con un recubrimiento galvanizado, son ideales para fijaciones seguras en todo tipo de proyectos.",79.55,Makita,"{""rosca"": ""UNF"", ""material"": ""Titanio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 3923}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00182,21,"Adhesivo Profesional Hilti","Adhesivo de montaje Hilti con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",134.83,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 1648}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00183,13,"Amoladora Profesional de Titanio Bosch","Amoladora angular profesional Bosch. Su diseño ergonómico y su peso de 3.62 kg permiten un control preciso en trabajos de corte y desbaste. Construida con titanio de alta resistencia.",243.82,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3620}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00184,12,"Taladro Percutor de Acero Stanley","Potente taladro percutor de la marca Stanley. Diseñado con una robusta carcasa de acero y un acabado sin recubrimiento para máxima durabilidad. Ideal para perforaciones precisas.",211.64,Stanley,"{""rosca"": ""Métrica"", ""material"": ""Acero"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 4129}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00185,1,"Tornillos Métricos para Plástico Bosch","Paquete de tornillos Bosch de alta resistencia. Fabricados en plástico reforzado con un recubrimiento zincado, son ideales para fijaciones seguras en todo tipo de proyectos.",168.77,Bosch,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4614}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00186,26,"Pintura para Interiores Bosch","Pintura acrílica Bosch de excelente cubrimiento y durabilidad. Ideal para proyectos de interior y exterior, ofreciendo un acabado profesional y resistente.",131.28,Bosch,"{""rosca"": ""Métrica"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 1114}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00187,13,"Mini Amoladora de Aluminio Facom","Mini amoladora Facom, perfecta para trabajos de precisión. Fabricada en aluminio y con un acabado protector zincado, ofrece fiabilidad y un manejo cómodo para acabados detallados.",75.02,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 419}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00188,16,"Guantes de Trabajo de Aluminio Makita","Guantes de trabajo multiusos Makita. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",68.53,Makita,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 4047}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00189,1,"Tornillos Whitworth de Titanio DeWalt","Tornillo especializado DeWalt con rosca tipo whitworth. Hecho de titanio para una máxima durabilidad y con un acabado pavonado para una excelente protección contra la corrosión.",233.57,DeWalt,"{""rosca"": ""Whitworth"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3473}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00190,8,"Juego de Llaves de Acero Bahco","Juego de llaves Bahco fabricado en acero con tratamiento galvanizado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",189.68,Bahco,"{""rosca"": ""UNC"", ""material"": ""Acero"", ""recubrimiento"": ""Galvanizado"", ""peso_gramos"": 2528}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00191,16,"Guantes de Protección de Titanio Hilti","Guantes de seguridad Hilti diseñados para una protección superior. Ofrecen un excelente agarre y resistencia a la abrasión, ideales para construcción o jardinería.",84.33,Hilti,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2794}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00192,21,"Adhesivo para Madera Makita","Adhesivo de montaje Makita con agarre inicial inmediato. Fuerte y versátil, ideal para pegar materiales como madera, metal, cerámica y plástico sin necesidad de clavos.",15.45,Makita,"{""rosca"": ""Trapezoidal"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 4244}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00193,27,"Esmalte para Exteriores Stanley","Esmalte sintético Stanley de alta resistencia. Proporciona una capa protectora duradera contra el desgaste, perfecta para metales y maderas.",242.59,Stanley,"{""rosca"": ""UNF"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 2337}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00194,1,"Tornillos UNF de Latón Hilti","Tornillo especializado Hilti con rosca tipo unf. Hecho de latón para una máxima durabilidad y con un acabado sin recubrimiento para una excelente protección contra la corrosión.",120.65,Hilti,"{""rosca"": ""UNF"", ""material"": ""Latón"", ""recubrimiento"": ""Sin recubrimiento"", ""peso_gramos"": 3450}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00195,8,"Juego de Llaves de Titanio Facom","Juego de llaves Facom fabricado en titanio con tratamiento zincado. Esencial para trabajos de mecánica y mantenimiento general, ofreciendo un agarre seguro.",190.51,Facom,"{""rosca"": ""Trapezoidal"", ""material"": ""Titanio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4869}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00196,1,"Pack de Tornillos UNC Stanley","Paquete de tornillos Stanley de alta resistencia. Fabricados en plástico reforzado con un recubrimiento zincado, son ideales para fijaciones seguras en todo tipo de proyectos.",191.54,Stanley,"{""rosca"": ""UNC"", ""material"": ""Plástico reforzado"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4127}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00197,16,"Guantes de Trabajo de Latón Hilti","Guantes de trabajo multiusos Hilti. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",99.55,Hilti,"{""rosca"": ""Métrica"", ""material"": ""Latón"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 472}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00198,1,"Tornillos Whitworth de Acero Makita","Tornillo especializado Makita con rosca tipo whitworth. Hecho de acero para una máxima durabilidad y con un acabado zincado para una excelente protección contra la corrosión.",74.79,Makita,"{""rosca"": ""Whitworth"", ""material"": ""Acero"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 4310}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00199,16,"Guantes Multiusos DeWalt","Guantes de trabajo multiusos DeWalt. Cómodos, flexibles y duraderos, proporcionan la protección necesaria para la manipulación segura de herramientas y materiales.",191.84,DeWalt,"{""rosca"": ""UNF"", ""material"": ""Aluminio"", ""recubrimiento"": ""Zincado"", ""peso_gramos"": 2277}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
SKU00200,1,"Pack de Tornillos de Aluminio Bosch","Paquete de tornillos Bosch de alta resistencia. Fabricados en aluminio con un recubrimiento pavonado, son ideales para fijaciones seguras en todo tipo de proyectos.",80.05,Bosch,"{""rosca"": ""Whitworth"", ""material"": ""Aluminio"", ""recubrimiento"": ""Pavonado"", ""peso_gramos"": 3364}",2024-01-01T12:00:00Z,2024-01-01T12:00:00Z
